unix_timestamp,camera_id,vehicle_plate,vehicle_color,vehicle_type,vehicle_features
1788215430,Office Back Alley,ZNI-4355,Blue,Coupe,[]
1788215430,Bookstore,MDL-3261,Blue,Motorcycle,[]
1788215460,Office Back Alley,RRT-3341,Red,Sedan,"[""Tinted windows"", ""Dented rear bumper""]"
1788215490,Bookstore,BLF-4771,Gray,Sedan,[]
1788215490,Hospital,RRC-4766,Blue,Coupe,"[""Tinted windows"", ""Tow hitch""]"
1788215580,Office Back Alley,VJM-7944,Beige,Sedan,[]
1788215610,Bookstore,DYT-5541,Maroon,Hatchback,[]
1788215670,Office Back Alley,DYT-5541,Maroon,Hatchback,[]
1788215700,Hospital,RRC-4766,Blue,Coupe,"[""Tinted windows"", ""Tow hitch""]"
1788215730,Bookstore,YJG-1440,Black,Sedan,"[""Tinted windows"", ""Bumper sticker""]"
1788215760,Bookstore,NYF-1596,Silver,Pickup Truck,"[""Bumper sticker""]"
1788215790,Office Back Alley,EUA-8367,Gold,Motorcycle,"[""Ladder rack""]"
1788215820,Hospital,DYT-5541,Maroon,Hatchback,[]
1788215850,Hospital,QDH-4925,Red,Van,[]
1788215910,Hospital,ZNI-4355,Blue,Coupe,[]
1788215940,Office Back Alley,TQP-8061,Silver,Hatchback,"[""Tinted windows""]"
1788215970,Bookstore,NUN-3923,Silver,Motorcycle,"[""Roof rack"", ""Sunroof""]"
1788216000,Hospital,OGN-4489,Black,Pickup Truck,"[""Aftermarket exhaust"", ""Custom rims""]"
1788216000,Office Back Alley,WNV-7840,Red,Motorcycle,"[""Bumper sticker""]"
1788216060,Bookstore,TQP-8061,Silver,Hatchback,"[""Tinted windows""]"
1788216120,Bookstore,BPU-4332,White,Motorcycle,[]
1788216120,Bookstore,IRY-6538,Gold,Coupe,"[""Sunroof"", ""Custom rims""]"
1788216180,Hospital,QLL-8894,Black,Coupe,"[""Spoiler"", ""Bumper sticker""]"
1788216180,Hospital,BLF-4771,Gray,Sedan,[]
1788216270,Office Back Alley,HQY-7996,Maroon,Motorcycle,[]
1788216300,Bookstore,ZNI-4355,Blue,Coupe,[]
1788216330,Bookstore,OGN-4489,Black,Pickup Truck,"[""Aftermarket exhaust"", ""Custom rims""]"
1788216330,Office Back Alley,RRC-4766,Blue,Coupe,"[""Tinted windows"", ""Tow hitch""]"
1788216360,Bookstore,GEZ-2109,Red,Motorcycle,"[""Missing hubcap"", ""Dented rear bumper""]"
1788216390,Bookstore,RRC-4766,Blue,Coupe,"[""Tinted windows"", ""Tow hitch""]"
1788216390,Bookstore,CIU-8112,Maroon,Bus,"[""Dented rear bumper"", ""Tow hitch""]"
1788216390,Hospital,BGW-3337,Silver,Bus,"[""Bumper sticker""]"
1788216450,Office Back Alley,ZIG-1175,Black,Bus,[]
1788216480,Office Back Alley,RRT-3341,Red,Sedan,"[""Tinted windows"", ""Dented rear bumper""]"
1788216510,Office Back Alley,BPU-4332,White,Motorcycle,[]
1788216510,Hospital,BLF-4771,Gray,Sedan,[]
1788216510,Bookstore,YTG-6287,Green,Coupe,"[""Bumper sticker"", ""Tow hitch""]"
1788216510,Bookstore,RTJ-3423,Gold,Sedan,[]
1788216570,Bookstore,OYU-1228,Maroon,Bus,[]
1788216600,Bookstore,EWE-8741,Blue,Bus,"[""Custom rims""]"
1788216630,Bookstore,IMH-7658,Gray,Hatchback,"[""Tinted windows""]"
1788216660,Bookstore,LXQ-7888,Black,Van,[]
1788216690,Bookstore,TML-3408,Red,Motorcycle,"[""Spoiler"", ""Custom rims""]"
1788216720,Hospital,QDH-4925,Red,Van,[]
1788216720,Bookstore,AIT-2702,Blue,Pickup Truck,"[""Dented rear bumper"", ""Tow hitch""]"
1788216750,Bookstore,BPU-4332,White,Motorcycle,[]
1788216810,Bookstore,FHL-3560,Silver,Van,[]
1788216870,Hospital,VDV-4194,White,Coupe,[]
1788216870,Bookstore,UJS-4783,Red,Bus,"[""Spoiler""]"
1788216900,Bookstore,LHA-6933,Gray,Bus,"[""Missing hubcap""]"
1788216990,Bookstore,EVV-3567,Blue,SUV,"[""Aftermarket exhaust""]"
1788216990,Hospital,EHW-3879,Maroon,Coupe,[]
1788217020,Hospital,IRY-6538,Gold,Coupe,"[""Sunroof"", ""Custom rims""]"
1788217110,Office Back Alley,RRC-4766,Blue,Coupe,"[""Tinted windows"", ""Tow hitch""]"
1788217410,Bookstore,VJM-7944,Beige,Sedan,[]
1788217440,Bookstore,IRY-6538,Gold,Coupe,"[""Sunroof"", ""Custom rims""]"
1788217440,Bookstore,OGN-4489,Black,Pickup Truck,"[""Aftermarket exhaust"", ""Custom rims""]"
1788217440,Bookstore,DYT-5541,Maroon,Hatchback,[]
1788217620,Bookstore,EUA-8367,Gold,Motorcycle,"[""Ladder rack""]"
1788217620,Hospital,FCH-7617,Maroon,Sedan,[]
1788217680,Bookstore,ZFD-3277,Green,Hatchback,"[""Bumper sticker"", ""Missing hubcap""]"
1788217740,Office Back Alley,BPU-4332,White,Motorcycle,[]
1788217770,Bookstore,HQY-7996,Maroon,Motorcycle,[]
1788217770,Bookstore,TQP-8061,Silver,Hatchback,"[""Tinted windows""]"
1788217890,Bookstore,FCH-7617,Maroon,Sedan,[]
1788217890,Hospital,IRY-6538,Gold,Coupe,"[""Sunroof"", ""Custom rims""]"
1788218010,Office Back Alley,BGW-3337,Silver,Bus,"[""Bumper sticker""]"
1788218040,Bookstore,HQY-7996,Maroon,Motorcycle,[]
1788218100,Bookstore,ROX-9271,Gray,Coupe,"[""Custom rims"", ""Roof rack""]"
1788218100,Bookstore,RRC-4766,Blue,Coupe,"[""Tinted windows"", ""Tow hitch""]"
1788218130,Office Back Alley,BLF-4771,Gray,Sedan,[]
1788218130,Office Back Alley,OGN-4489,Black,Pickup Truck,"[""Aftermarket exhaust"", ""Custom rims""]"
1788218160,Bookstore,QLL-8894,Black,Coupe,"[""Spoiler"", ""Bumper sticker""]"
1788218190,Hospital,NYF-1596,Silver,Pickup Truck,"[""Bumper sticker""]"
1788218190,Hospital,DOP-3475,Silver,SUV,[]
1788218250,Bookstore,RRT-3341,Red,Sedan,"[""Tinted windows"", ""Dented rear bumper""]"
1788218340,Hospital,FYR-2853,Gold,SUV,"[""Missing hubcap"", ""Aftermarket exhaust""]"
1788218370,Bookstore,IMH-7658,Gray,Hatchback,"[""Tinted windows""]"
1788218370,Hospital,HUK-4229,White,Coupe,"[""Tinted windows""]"
1788218460,Bookstore,BTZ-5167,Silver,Coupe,[]
1788218490,Office Back Alley,VDV-4194,White,Coupe,[]
1788218670,Bookstore,VQJ-3851,Beige,Hatchback,[]
1788218700,Bookstore,TQP-8061,Silver,Hatchback,"[""Tinted windows""]"
1788219000,Bookstore,CIU-8112,Maroon,Bus,"[""Dented rear bumper"", ""Tow hitch""]"
1788219030,Hospital,FYR-2853,Gold,SUV,"[""Missing hubcap"", ""Aftermarket exhaust""]"
1788219060,Office Back Alley,OGN-4489,Black,Pickup Truck,"[""Aftermarket exhaust"", ""Custom rims""]"
1788219570,Office Back Alley,RRC-4766,Blue,Coupe,"[""Tinted windows"", ""Tow hitch""]"
1788219780,Hospital,HYS-9092,Gray,Coupe,"[""Roof rack"", ""Dented rear bumper""]"
1788219870,Hospital,EHW-3879,Maroon,Coupe,[]
1788219990,Office Back Alley,HUK-4229,White,Coupe,"[""Tinted windows""]"
1788220020,Hospital,IMH-7658,Gray,Hatchback,"[""Tinted windows""]"
1788220560,Bookstore,RTJ-3423,Gold,Sedan,[]
1788220770,Hospital,EJJ-5605,Red,Bus,"[""Tinted windows"", ""Aftermarket exhaust""]"
1788220830,Bookstore,NYF-1596,Silver,Pickup Truck,"[""Bumper sticker""]"
1788220890,Hospital,ZNI-4355,Blue,Coupe,[]
1788221040,Bookstore,BLF-4771,Gray,Sedan,[]
1788221490,Office Back Alley,EHW-3879,Maroon,Coupe,[]
1788221550,Hospital,KES-9323,Maroon,Bus,"[""Spoiler"", ""Missing hubcap""]"
1788242670,Hospital,IRY-6538,Gold,Coupe,"[""Sunroof"", ""Custom rims""]"
1788243360,Hospital,IMH-7658,Gray,Hatchback,"[""Tinted windows""]"
1788243480,Hospital,EHW-3879,Maroon,Coupe,[]
1788243810,Hospital,WNV-7840,Red,Motorcycle,"[""Bumper sticker""]"
1788244020,Office Back Alley,BLF-4771,Gray,Sedan,[]
1788244140,Hospital,HYS-9092,Gray,Coupe,"[""Roof rack"", ""Dented rear bumper""]"
1788244200,Hospital,FYR-2853,Gold,SUV,"[""Missing hubcap"", ""Aftermarket exhaust""]"
1788244350,Office Back Alley,DYT-5541,Maroon,Hatchback,[]
1788244470,Office Back Alley,ZNI-4355,Blue,Coupe,[]
1788245250,Office Back Alley,DYT-5541,Maroon,Hatchback,[]
1788245550,Bookstore,TML-3408,Red,Motorcycle,"[""Spoiler"", ""Custom rims""]"
1788245550,Office Back Alley,BLF-4771,Gray,Sedan,[]
1788245640,Bookstore,NYF-1596,Silver,Pickup Truck,"[""Bumper sticker""]"
1788245670,Office Back Alley,ZNI-4355,Blue,Coupe,[]
1788245730,Office Back Alley,HYS-9092,Gray,Coupe,"[""Roof rack"", ""Dented rear bumper""]"
1788245760,Bookstore,VKM-8657,Blue,Sedan,"[""Custom rims""]"
1788245760,Bookstore,IUT-7188,Gray,Bus,"[""Sunroof""]"
1788245820,Bookstore,FCH-7617,Maroon,Sedan,[]
1788246120,Bookstore,TQP-8061,Silver,Hatchback,"[""Tinted windows""]"
1788246270,Bookstore,YTG-6287,Green,Coupe,"[""Bumper sticker"", ""Tow hitch""]"
1788246330,Bookstore,DOP-3475,Silver,SUV,[]
1788246420,Bookstore,TXI-5471,White,Pickup Truck,[]
1788246420,Office Back Alley,EHW-3879,Maroon,Coupe,[]
1788246600,Bookstore,IMH-7658,Gray,Hatchback,"[""Tinted windows""]"
1788246690,Bookstore,VJM-7944,Beige,Sedan,[]
1788246720,Hospital,EUA-8367,Gold,Motorcycle,"[""Ladder rack""]"
1788246750,Bookstore,CZA-9416,Black,Bus,[]
1788246750,Office Back Alley,HYS-9092,Gray,Coupe,"[""Roof rack"", ""Dented rear bumper""]"
1788246840,Office Back Alley,KNM-8888,Gray,Sedan,"[""Ladder rack"", ""Aftermarket exhaust""]"
1788246840,Bookstore,BPU-4332,White,Motorcycle,[]
1788246840,Bookstore,OYU-1228,Maroon,Bus,[]
1788246840,Bookstore,OGN-4489,Black,Pickup Truck,"[""Aftermarket exhaust"", ""Custom rims""]"
1788246870,Bookstore,RRC-4766,Blue,Coupe,"[""Tinted windows"", ""Tow hitch""]"
1788246870,Office Back Alley,QLL-8894,Black,Coupe,"[""Spoiler"", ""Bumper sticker""]"
1788246900,Office Back Alley,BLF-4771,Gray,Sedan,[]
1788246990,Bookstore,ABS-2643,Gold,Pickup Truck,"[""Tow hitch"", ""Missing hubcap""]"
1788246990,Bookstore,EQL-6876,Green,Bus,"[""Cracked windshield""]"
1788247020,Bookstore,DYT-5541,Maroon,Hatchback,[]
1788247080,Bookstore,RRT-3341,Red,Sedan,"[""Tinted windows"", ""Dented rear bumper""]"
1788247170,Hospital,BLF-4771,Gray,Sedan,[]
1788247200,Bookstore,RQA-7745,Red,Motorcycle,"[""Sunroof""]"
1788247350,Office Back Alley,EJJ-5605,Red,Bus,"[""Tinted windows"", ""Aftermarket exhaust""]"
1788247410,Bookstore,DOP-3475,Silver,SUV,[]
1788247440,Bookstore,YTG-6287,Green,Coupe,"[""Bumper sticker"", ""Tow hitch""]"
1788247560,Office Back Alley,IUT-7188,Gray,Bus,"[""Sunroof""]"
1788247560,Bookstore,FCH-7617,Maroon,Sedan,[]
1788247590,Bookstore,TXI-5471,White,Pickup Truck,[]
1788247620,Bookstore,TQP-8061,Silver,Hatchback,"[""Tinted windows""]"
1788247650,Office Back Alley,KES-9323,Maroon,Bus,"[""Spoiler"", ""Missing hubcap""]"
1788247680,Office Back Alley,HUK-4229,White,Coupe,"[""Tinted windows""]"
1788247740,Bookstore,TML-3408,Red,Motorcycle,"[""Spoiler"", ""Custom rims""]"
1788247920,Office Back Alley,TQP-8061,Silver,Hatchback,"[""Tinted windows""]"
1788247950,Office Back Alley,BPU-4332,White,Motorcycle,[]
1788248010,Hospital,EHW-3879,Maroon,Coupe,[]
1788248100,Bookstore,LXQ-7888,Black,Van,[]
1788248100,Bookstore,AIT-2702,Blue,Pickup Truck,"[""Dented rear bumper"", ""Tow hitch""]"
1788248160,Office Back Alley,MDL-3261,Blue,Motorcycle,[]
1788248250,Bookstore,DYT-5541,Maroon,Hatchback,[]
1788248340,Office Back Alley,EUA-8367,Gold,Motorcycle,"[""Ladder rack""]"
1788248340,Hospital,EHW-3879,Maroon,Coupe,[]
1788248340,Bookstore,EYH-6407,Black,Bus,"[""Custom rims"", ""Tinted windows""]"
1788248520,Hospital,BLF-4771,Gray,Sedan,[]
1788248520,Bookstore,HYS-9092,Gray,Coupe,"[""Roof rack"", ""Dented rear bumper""]"
1788248550,Bookstore,BGW-3337,Silver,Bus,"[""Bumper sticker""]"
1788248550,Bookstore,ZNI-4355,Blue,Coupe,[]
1788248580,Hospital,HQY-7996,Maroon,Motorcycle,[]
1788248580,Office Back Alley,ZNI-4355,Blue,Coupe,[]
1788248610,Office Back Alley,IUT-7188,Gray,Bus,"[""Sunroof""]"
1788248640,Office Back Alley,BPU-4332,White,Motorcycle,[]
1788248640,Office Back Alley,OYU-1228,Maroon,Bus,[]
1788248640,Office Back Alley,OGN-4489,Black,Pickup Truck,"[""Aftermarket exhaust"", ""Custom rims""]"
1788248640,Hospital,XOW-5609,Gray,Sedan,"[""Sunroof"", ""Roof rack""]"
1788248670,Office Back Alley,RRC-4766,Blue,Coupe,"[""Tinted windows"", ""Tow hitch""]"
1788248760,Bookstore,CZA-9416,Black,Bus,[]
1788248850,Bookstore,NUN-3923,Silver,Motorcycle,"[""Roof rack"", ""Sunroof""]"
1788248880,Office Back Alley,RRT-3341,Red,Sedan,"[""Tinted windows"", ""Dented rear bumper""]"
1788248940,Office Back Alley,EJJ-5605,Red,Bus,"[""Tinted windows"", ""Aftermarket exhaust""]"
1788248970,Hospital,EVV-3567,Blue,SUV,"[""Aftermarket exhaust""]"
1788249030,Hospital,FHL-3560,Silver,Van,[]
1788249060,Bookstore,AIT-2702,Blue,Pickup Truck,"[""Dented rear bumper"", ""Tow hitch""]"
1788249120,Hospital,OYU-1228,Maroon,Bus,[]
1788249180,Bookstore,HQY-7996,Maroon,Motorcycle,[]
1788249210,Office Back Alley,DOP-3475,Silver,SUV,[]
1788249240,Bookstore,EQL-6876,Green,Bus,"[""Cracked windshield""]"
1788249240,Bookstore,VDV-4194,White,Coupe,[]
1788249300,Office Back Alley,FCH-7617,Maroon,Sedan,[]
1788249300,Hospital,OGN-4489,Black,Pickup Truck,"[""Aftermarket exhaust"", ""Custom rims""]"
1788249330,Bookstore,VKM-8657,Blue,Sedan,"[""Custom rims""]"
1788249330,Bookstore,IMH-7658,Gray,Hatchback,"[""Tinted windows""]"
1788249360,Bookstore,YJG-1440,Black,Sedan,"[""Tinted windows"", ""Bumper sticker""]"
1788249360,Office Back Alley,HUK-4229,White,Coupe,"[""Tinted windows""]"
1788249420,Office Back Alley,TQP-8061,Silver,Hatchback,"[""Tinted windows""]"
1788249420,Bookstore,ZYZ-1012,Beige,Motorcycle,"[""Spoiler""]"
1788249480,Bookstore,TBJ-5379,Green,Coupe,"[""Bumper sticker""]"
1788249480,Office Back Alley,TML-3408,Red,Motorcycle,"[""Spoiler"", ""Custom rims""]"
1788249510,Office Back Alley,VJM-7944,Beige,Sedan,[]
1788249510,Office Back Alley,CZA-9416,Black,Bus,[]
1788249540,Hospital,WNV-7840,Red,Motorcycle,"[""Bumper sticker""]"
1788249570,Office Back Alley,BPU-4332,White,Motorcycle,[]
1788249570,Office Back Alley,KNM-8888,Gray,Sedan,"[""Ladder rack"", ""Aftermarket exhaust""]"
1788249570,Office Back Alley,QLL-8894,Black,Coupe,"[""Spoiler"", ""Bumper sticker""]"
1788249600,Bookstore,BGW-3337,Silver,Bus,"[""Bumper sticker""]"
1788249690,Bookstore,FCH-7617,Maroon,Sedan,[]
1788249900,Office Back Alley,LXQ-7888,Black,Van,[]
1788249900,Office Back Alley,AIT-2702,Blue,Pickup Truck,"[""Dented rear bumper"", ""Tow hitch""]"
1788249930,Bookstore,LUG-7654,Black,Bus,"[""Bumper sticker""]"
1788249960,Office Back Alley,EHW-3879,Maroon,Coupe,[]
1788250020,Office Back Alley,OGN-4489,Black,Pickup Truck,"[""Aftermarket exhaust"", ""Custom rims""]"
1788250110,Office Back Alley,EYH-6407,Black,Bus,"[""Custom rims"", ""Tinted windows""]"
1788250140,Office Back Alley,RRT-3341,Red,Sedan,"[""Tinted windows"", ""Dented rear bumper""]"
1788250200,Office Back Alley,HQY-7996,Maroon,Motorcycle,[]
1788250230,Office Back Alley,MDL-3261,Blue,Motorcycle,[]
1788250230,Office Back Alley,KES-9323,Maroon,Bus,"[""Spoiler"", ""Missing hubcap""]"
1788250260,Bookstore,IMH-7658,Gray,Hatchback,"[""Tinted windows""]"
1788250260,Bookstore,BPU-4332,White,Motorcycle,[]
1788250260,Office Back Alley,TQP-8061,Silver,Hatchback,"[""Tinted windows""]"
1788250260,Office Back Alley,XOW-5609,Gray,Sedan,"[""Sunroof"", ""Roof rack""]"
1788250410,Office Back Alley,EUA-8367,Gold,Motorcycle,"[""Ladder rack""]"
1788250410,Office Back Alley,QDH-4925,Red,Van,[]
1788250440,Office Back Alley,DOP-3475,Silver,SUV,[]
1788250440,Bookstore,TBJ-5379,Green,Coupe,"[""Bumper sticker""]"
1788250470,Office Back Alley,FCH-7617,Maroon,Sedan,[]
1788250590,Office Back Alley,EVV-3567,Blue,SUV,"[""Aftermarket exhaust""]"
1788250620,Bookstore,RQA-7745,Red,Motorcycle,"[""Sunroof""]"
1788250650,Bookstore,DOP-3475,Silver,SUV,[]
1788250650,Office Back Alley,IUT-7188,Gray,Bus,"[""Sunroof""]"
1788250650,Office Back Alley,FHL-3560,Silver,Van,[]
1788250710,Office Back Alley,ZNI-4355,Blue,Coupe,[]
1788250800,Office Back Alley,TML-3408,Red,Motorcycle,"[""Spoiler"", ""Custom rims""]"
1788250800,Office Back Alley,RRC-4766,Blue,Coupe,"[""Tinted windows"", ""Tow hitch""]"
1788250830,Bookstore,ZNI-4355,Blue,Coupe,[]
1788250890,Hospital,LHA-6933,Gray,Bus,"[""Missing hubcap""]"
1788250890,Office Back Alley,BPU-4332,White,Motorcycle,[]
1788250890,Office Back Alley,VJM-7944,Beige,Sedan,[]
1788250920,Office Back Alley,OGN-4489,Black,Pickup Truck,"[""Aftermarket exhaust"", ""Custom rims""]"
1788250920,Bookstore,VAP-5225,Silver,Hatchback,"[""Cracked windshield"", ""Tinted windows""]"
1788250950,Office Back Alley,OYU-1228,Maroon,Bus,[]
1788250980,Office Back Alley,RRC-4766,Blue,Coupe,"[""Tinted windows"", ""Tow hitch""]"
1788251010,Hospital,HUK-4229,White,Coupe,"[""Tinted windows""]"
1788251010,Hospital,KOE-4072,Beige,Pickup Truck,[]
1788251040,Bookstore,BTZ-5167,Silver,Coupe,[]
1788251130,Bookstore,FYR-2853,Gold,SUV,"[""Missing hubcap"", ""Aftermarket exhaust""]"
1788251130,Office Back Alley,YJG-1440,Black,Sedan,"[""Tinted windows"", ""Bumper sticker""]"
1788251160,Bookstore,NYF-1596,Silver,Pickup Truck,"[""Bumper sticker""]"
1788251160,Office Back Alley,WNV-7840,Red,Motorcycle,"[""Bumper sticker""]"
1788251190,Office Back Alley,LXQ-7888,Black,Van,[]
1788251220,Bookstore,RRC-4766,Blue,Coupe,"[""Tinted windows"", ""Tow hitch""]"
1788251220,Hospital,VJM-7944,Beige,Sedan,[]
1788251280,Bookstore,EQL-6876,Green,Bus,"[""Cracked windshield""]"
1788251280,Bookstore,IRY-6538,Gold,Coupe,"[""Sunroof"", ""Custom rims""]"
1788251310,Bookstore,UJS-4783,Red,Bus,"[""Spoiler""]"
1788251340,Bookstore,NUN-3923,Silver,Motorcycle,"[""Roof rack"", ""Sunroof""]"
1788251340,Bookstore,ABS-2643,Gold,Pickup Truck,"[""Tow hitch"", ""Missing hubcap""]"
1788251340,Bookstore,QLL-8894,Black,Coupe,"[""Spoiler"", ""Bumper sticker""]"
1788251340,Office Back Alley,HQY-7996,Maroon,Motorcycle,[]
1788251370,Bookstore,DYT-5541,Maroon,Hatchback,[]
1788251400,Bookstore,FCH-7617,Maroon,Sedan,[]
1788251400,Office Back Alley,CZA-9416,Black,Bus,[]
1788251400,Office Back Alley,OGN-4489,Black,Pickup Truck,"[""Aftermarket exhaust"", ""Custom rims""]"
1788251430,Bookstore,NKO-5227,Gray,Motorcycle,"[""Roof rack""]"
1788251430,Hospital,IRY-6538,Gold,Coupe,"[""Sunroof"", ""Custom rims""]"
1788251430,Office Back Alley,TQP-8061,Silver,Hatchback,"[""Tinted windows""]"
1788251520,Bookstore,TQP-8061,Silver,Hatchback,"[""Tinted windows""]"
1788251550,Office Back Alley,KNM-8888,Gray,Sedan,"[""Ladder rack"", ""Aftermarket exhaust""]"
1788251580,Hospital,NYF-1596,Silver,Pickup Truck,"[""Bumper sticker""]"
1788251580,Bookstore,TXI-5471,White,Pickup Truck,[]
1788251580,Bookstore,EWE-8741,Blue,Bus,"[""Custom rims""]"
1788251580,Office Back Alley,DOP-3475,Silver,SUV,[]
1788251580,Office Back Alley,AIT-2702,Blue,Pickup Truck,"[""Dented rear bumper"", ""Tow hitch""]"
1788251640,Bookstore,IRY-6538,Gold,Coupe,"[""Sunroof"", ""Custom rims""]"
1788251640,Hospital,OYU-1228,Maroon,Bus,[]
1788251670,Office Back Alley,BPU-4332,White,Motorcycle,[]
1788251700,Bookstore,ZFD-3277,Green,Hatchback,"[""Bumper sticker"", ""Missing hubcap""]"
1788251760,Office Back Alley,XOW-5609,Gray,Sedan,"[""Sunroof"", ""Roof rack""]"
1788251760,Office Back Alley,EYH-6407,Black,Bus,"[""Custom rims"", ""Tinted windows""]"
1788251790,Bookstore,BPU-4332,White,Motorcycle,[]
1788251820,Office Back Alley,DOP-3475,Silver,SUV,[]
1788251850,Hospital,MDL-3261,Blue,Motorcycle,[]
1788251850,Bookstore,ZYZ-1012,Beige,Motorcycle,"[""Spoiler""]"
1788251880,Hospital,NVS-7383,Gold,Van,"[""Aftermarket exhaust"", ""Ladder rack""]"
1788251880,Hospital,RBG-4071,Blue,Bus,"[""Bumper sticker"", ""Ladder rack""]"
1788251910,Hospital,BLF-4771,Gray,Sedan,[]
1788252030,Bookstore,GEZ-2109,Red,Motorcycle,"[""Missing hubcap"", ""Dented rear bumper""]"
1788252030,Hospital,RTJ-3423,Gold,Sedan,[]
1788252090,Bookstore,TQP-8061,Silver,Hatchback,"[""Tinted windows""]"
1788252120,Office Back Alley,RRC-4766,Blue,Coupe,"[""Tinted windows"", ""Tow hitch""]"
1788252150,Office Back Alley,WNV-7840,Red,Motorcycle,"[""Bumper sticker""]"
1788252180,Office Back Alley,EHW-3879,Maroon,Coupe,[]
1788252210,Hospital,UHR-2612,White,Pickup Truck,[]
1788252240,Bookstore,FCH-7617,Maroon,Sedan,[]
1788252270,Bookstore,ZGK-3461,Blue,Van,[]
1788252270,Hospital,WUB-4659,Black,Pickup Truck,"[""Sunroof""]"
1788252330,Hospital,ZNI-4355,Blue,Coupe,[]
1788252330,Office Back Alley,QDH-4925,Red,Van,[]
1788252360,Bookstore,DYT-5541,Maroon,Hatchback,[]
1788252390,Hospital,QDH-4925,Red,Van,[]
1788252510,Hospital,BPU-4332,White,Motorcycle,[]
1788252510,Office Back Alley,LHA-6933,Gray,Bus,"[""Missing hubcap""]"
1788252540,Hospital,RRC-4766,Blue,Coupe,"[""Tinted windows"", ""Tow hitch""]"
1788252570,Bookstore,TML-3408,Red,Motorcycle,"[""Spoiler"", ""Custom rims""]"
1788252630,Hospital,RRC-4766,Blue,Coupe,"[""Tinted windows"", ""Tow hitch""]"
1788252690,Hospital,ROX-9271,Gray,Coupe,"[""Custom rims"", ""Roof rack""]"
1788252690,Office Back Alley,FHL-3560,Silver,Van,[]
1788252690,Office Back Alley,BLF-4771,Gray,Sedan,[]
1788252780,Hospital,VQJ-3851,Beige,Hatchback,[]
1788252840,Office Back Alley,VJM-7944,Beige,Sedan,[]
1788252930,Office Back Alley,EVV-3567,Blue,SUV,"[""Aftermarket exhaust""]"
1788252930,Office Back Alley,RRC-4766,Blue,Coupe,"[""Tinted windows"", ""Tow hitch""]"
1788253050,Office Back Alley,YJG-1440,Black,Sedan,"[""Tinted windows"", ""Bumper sticker""]"
1788253050,Office Back Alley,ZIG-1175,Black,Bus,[]
1788253110,Bookstore,EJJ-5605,Red,Bus,"[""Tinted windows"", ""Aftermarket exhaust""]"
1788253110,Office Back Alley,ABS-2643,Gold,Pickup Truck,"[""Tow hitch"", ""Missing hubcap""]"
1788253230,Hospital,AIT-2702,Blue,Pickup Truck,"[""Dented rear bumper"", ""Tow hitch""]"
1788253260,Hospital,QLL-8894,Black,Coupe,"[""Spoiler"", ""Bumper sticker""]"
1788253260,Office Back Alley,OYU-1228,Maroon,Bus,[]
1788253260,Bookstore,NKO-5227,Gray,Motorcycle,"[""Roof rack""]"
1788253260,Bookstore,QDH-4925,Red,Van,[]
1788253290,Bookstore,DYT-5541,Maroon,Hatchback,[]
1788253320,Office Back Alley,OGN-4489,Black,Pickup Truck,"[""Aftermarket exhaust"", ""Custom rims""]"
1788253380,Hospital,CIU-8112,Maroon,Bus,"[""Dented rear bumper"", ""Tow hitch""]"
1788253380,Office Back Alley,EWE-8741,Blue,Bus,"[""Custom rims""]"
1788253410,Hospital,HQY-7996,Maroon,Motorcycle,[]
1788253440,Bookstore,GEZ-2109,Red,Motorcycle,"[""Missing hubcap"", ""Dented rear bumper""]"
1788253440,Office Back Alley,IRY-6538,Gold,Coupe,"[""Sunroof"", ""Custom rims""]"
1788253500,Office Back Alley,RBG-4071,Blue,Bus,"[""Bumper sticker"", ""Ladder rack""]"
1788253500,Bookstore,BPU-4332,White,Motorcycle,[]
1788253530,Office Back Alley,OGN-4489,Black,Pickup Truck,"[""Aftermarket exhaust"", ""Custom rims""]"
1788253530,Bookstore,XOW-5609,Gray,Sedan,"[""Sunroof"", ""Roof rack""]"
1788253650,Bookstore,AIT-2702,Blue,Pickup Truck,"[""Dented rear bumper"", ""Tow hitch""]"
1788253710,Hospital,KES-9323,Maroon,Bus,"[""Spoiler"", ""Missing hubcap""]"
1788253710,Bookstore,CZA-9416,Black,Bus,[]
1788253830,Office Back Alley,UHR-2612,White,Pickup Truck,[]
1788253830,Hospital,EHW-3879,Maroon,Coupe,[]
1788253950,Hospital,EHW-3879,Maroon,Coupe,[]
1788254010,Bookstore,EQL-6876,Green,Bus,"[""Cracked windshield""]"
1788254040,Office Back Alley,VJM-7944,Beige,Sedan,[]
1788254190,Office Back Alley,EWE-8741,Blue,Bus,"[""Custom rims""]"
1788254250,Office Back Alley,LHA-6933,Gray,Bus,"[""Missing hubcap""]"
1788254310,Hospital,FHL-3560,Silver,Van,[]
1788254340,Hospital,BLF-4771,Gray,Sedan,[]
1788254430,Bookstore,IRY-6538,Gold,Coupe,"[""Sunroof"", ""Custom rims""]"
1788254430,Bookstore,IMH-7658,Gray,Hatchback,"[""Tinted windows""]"
1788254460,Office Back Alley,IRY-6538,Gold,Coupe,"[""Sunroof"", ""Custom rims""]"
1788254520,Bookstore,BTZ-5167,Silver,Coupe,[]
1788254550,Bookstore,VKM-8657,Blue,Sedan,"[""Custom rims""]"
1788254580,Hospital,EVV-3567,Blue,SUV,"[""Aftermarket exhaust""]"
1788254670,Hospital,YJG-1440,Black,Sedan,"[""Tinted windows"", ""Bumper sticker""]"
